fattura_id,riga_fattura,data_fattura,fornitore,codice_fornitore,codice_prodotto,descrizione_prodotto,categoria,quantita,unita_misura,prezzo_unitario,importo_totale,iva_pct,pagato,data_scadenza
50105,8,07/10/2023,Latteria Alpina Coop,FORN-005,SKU-4453,Panna fresca,Latticini,8.61,l,2.0416,17.58,10,SI,06/12/2023
50106,1,09/10/2023,Beverages Distribution,FORN-007,SKU-4631,Petto di pollo,Carni,4.511,Kg,8.4219,37.99,,S,08/12/2023
50106,2,09/10/2023,Beverages Distribution,FORN-007,SKU-6776,Porcini freschi,Funghi,29.142,Kg,43.915,1279.77,10,NO,08/12/2023
50106,3,09/10/2023,Beverages Distribution,FORN-007,SKU-1914,Pomodorini ciliegino,Verdure,19.296,Kg,3.1634,61.04,10,S,08/12/2023
50106,4,09/10/2023,Beverages Distribution,FORN-007,SKU-9407,Pasta tagliatelle,,25.619,g,2.1,53.8,,NO,08/11/2023
50106,5,09/10/2023,Beverages Distribution,FORN-007,SKU-7915,Panna fresca,,6.54,0.75,2.3242,15.2,10,no,08/11/2023
50106,6,09/10/2023,Beverages Distribution,FORN-007,SKU-1878,Insalata mista,Verdure,5.036,kg,2.5368,12.78,10,SI,08/11/2023
50106,7,09/10/2023,Beverages Distribution,FORN-007,SKU-1572,filetto manzo kg,Carni,24.113,KG,43.1986,1041.65,10,SI,08/12/2023
50106,8,09/10/2023,Beverages Distribution,FORN-007,SKU-6911,Costata di manzo,Carni,9.988,kg,30.3982,303.62,10,NO,08/11/2023
50107,1,11/10/2023,BIANCHI CARNI s.r.l.,FORN-001,SKU-5111,Rucola,Verdure,28.642,KG,4.3388,124.27,22,SI,10/11/2023
50107,2,11/10/2023,BIANCHI CARNI s.r.l.,FORN-001,SKU-8458,Vongole fresche,Pesce,5.434,kg,10.6145,57.68,22,NO,10/12/2023
50107,3,11/10/2023,BIANCHI CARNI s.r.l.,FORN-001,SKU-6703,Caffe miscela bar,Bevande,24.153,g,14.0,338.14,4,SI,10/12/2023
50107,4,2023/10/11,BIANCHI CARNI s.r.l.,FORN-001,SKU-7631,Vino Tignanello,Vini,36.0,1,72.1998,2599.19,22,S,09/01/2024
50108,1,14/10/2023,Macelleria Bianchi SRL,FORN-001,SKU-7828,Petto di pollo,Carni,11.556,KG,7.3253,84.65,22,SI,13/12/2023
50108,2,14/10/2023,Macelleria Bianchi SRL,FORN-001,SKU-4729,Pasta tagliatelle,Secchi,10.177,kilo,1.8067,18.39,22,NO,13/11/2023
50108,3,14/10/2023,Macelleria Bianchi SRL,FORN-001,SKU-9213,Farina 00,Secchi,4.69,kg,0.7299,3.42,4,NO,12/01/2024
50108,4,14/10/2023,Macelleria Bianchi SRL,FORN-001,SKU-4394,Chianti bt 0.75,Vini,19.0,750ml,7.6689,145.71,22,SI,13/11/2023
50108,5,14/10/2023,Macelleria Bianchi SRL,FORN-001,SKU-5853,acqua minerale,Bevande,125.0,pz,0.38,47.5,10,SI,12/01/2024
50108,6,14/10/2023,Macelleria Bianchi SRL,FORN-001,SKU-1585,Insalata mista,Verdure,12.715,g,2.5,31.79,22,NO,12/01/2024
50109,1,18/10/2023,Cantina Toscana SpA,FORN-004,SKU-9887,  Pasta tagliatelle,Secchi,28.064,g,2.1,58.93,10,,16/01/2024
50109,2,18/10/2023,Cantina Toscana SpA,FORN-004,SKU-9793,Riso Carnaroli,Secchi,9.486,kilo,3.5226,33.42,22,NO,16/01/2024
50109,3,18/10/2023,Cantina Toscana SpA,FORN-004,SKU-7959,Parmigiano  Reggiano  24m,Latticini,29.624,kg,18.3703,544.2,4,1,17/12/2023
50109,4,18/10/2023,Cantina Toscana SpA,FORN-004,SKU-6410,Filetto manzo,Carni,18.949,kg,42.2211,800.05,10,NO,17/11/2023
50109,5,18/10/2023,Cantina Toscana SpA,FORN-004,SKU-1376,Porcini kg,Funghi,18.213,g,45.0,819.59,10,SI,02/10/2023
50109,6,18/10/2023,Cantina Toscana SpA,FORN-004,SKU-9427,ACQUA NAT 1L,Bevande,208.0,1,0.3797,78.98,22,SI,17/11/2023
50109,7,18/10/2023,Cantina Toscana SpA,FORN-004,SKU-5397,Prosecco DOC,Vini,16.0,bottiglia,5.4217,86.75,4,NO,
50109,8,18/10/2023,Cantina Toscana SpA,FORN-004,SKU-7181,Pomodorini ciliegino,Verdure,7.243,kg,2.8598,20.71,4,si,17/11/2023
50110,1,21/10/2023,Cantina Toscana SpA,FORN-004,SKU-2692,Farina 00,Secchi,14.8,kg,0.9897,14.65,4,NO,20/12/2023
50110,2,21/10/2023,Cantina Toscana SpA,FORN-004,SKU-3669,Rucola ,,5.45,g,4.0,21.8,10,SI,19/01/2024
50110,3,21/10/2023,Cantina Toscana SpA,FORN-004,SKU-9700,CHIANTI DOCG,Vini,24.0,0.75,5.8293,139.9,4,SI,19/01/2024
50110,4,21/10/2023,Cantina Toscana SpA,FORN-004,SKU-2040,Caffe miscela bar,Bevande,2.471,Kg,13.3021,32.87,10,,19/01/2024
50110,5,21/10/2023,Cantina Toscana SpA,FORN-004,SKU-1614,Salmone intero,Pesce,22.006,KG,12.1674,267.76,22,1,19/01/2024
50110,6,21/10/2023,Cantina Toscana SpA,FORN-004,SKU-5157,Vino  Tignanello,Vini,26.0,1,74.3884,1934.1,10,S,19/01/2024
50110,7,21/10/2023,Cantina Toscana SpA,FORN-004,SKU-9604,Acqua minerale 1L,Bevande,160.0,pezzi,0.4149,66.38,22,NO,20/11/2023
50111,1,24/10/2023,BIANCHI CARNI s.r.l.,FORN-001,SKU-8332,FILETTO DI MANZO,Carni,10.331,KG,43.9461,454.01,22,SI,23/12/2023
50111,2,24/10/2023,BIANCHI CARNI s.r.l.,FORN-001,SKU-8390,porcini fr.,Funghi,8.352,KG,46.8549,391.33,22,SI,23/12/2023
50111,3,24/10/2023,BIANCHI CARNI s.r.l.,FORN-001,SKU-3152,Burrata,Latticini,97.0,pz,2.6351,255.6,10,SI,23/12/2023
50112,1,26/10/2023,Beverages Distribution,FORN-007,SKU-6575,Rucola,Verdure,11.353,Kg,400.0,4541.2,4,no,25/11/2023
50112,2,26/10/2023,Beverages Distribution,FORN-007,SKU-7791,Acqua minerale 1L,Bevande,202.0,1,0.4076,82.34,10,si,17/10/2023
50112,3,26/10/2023,Beverages Distribution,FORN-007,SKU-8874,Vino Tignanello,Vini,48.0,bott,76.5005,3672.02,10,SI,25/12/2023
50112,4,26/10/2023,Beverages Distribution,FORN-007,SKU-4479,Petto di pollo,Carni,21.659,1000g,8.5926,186.11,4,SI,17/10/2023
50112,5,26/10/2023,Beverages Distribution,FORN-007,SKU-8341,FILETTO DI MANZO,Carni,10.926,g,38.0,415.19,22,SI,25/11/2023
50112,6,26/10/2023,Beverages Distribution,FORN-007,SKU-5339,Riso Carnaroli,Secchi,20.088,g,3.2,64.28,22,NO,25/12/2023
50113,1,29/10/2023,Cantina Vinicola Toscana,FORN-004,SKU-4729,Olio  EVO,Condimenti,4.0,ml,8.5,34.0,4,S,27/01/2024
50113,2,29/10/2023,Cantina Vinicola Toscana,FORN-004,SKU-5286,Salmone intero,Pesce,11.187,kg,13.5219,151.27,10,SI,28/12/2023
50113,3,29/10/2023,Cantina Vinicola Toscana,FORN-004,SKU-4318,Pomodorini ciliegino,Verdure,2.556,g,3.2,8.18,4,NO,28/11/2023
50113,4,29/10/2023,Cantina Vinicola Toscana,FORN-004,SKU-4601,Farina 00,Secchi,6.756,kg,0.7405,5.0,10,SI,28/11/2023
50114,1,31/10/2023,Pescheria Del Mare SNC,FORN-002,SKU-5039,filetto manzo kg,Carni,28.205,kilo,44.8911,1266.15,4,si,30/11/2023
50114,2,31/10/2023,Pescheria Del Mare SNC,FORN-002,SKU-6708,Parmigiano Reggiano 24m,Latticini,29.501,kilo,17.6467,520.6,10,NO,30/12/2023
50114,3,31/10/2023,Pescheria Del Mare SNC,FORN-002,SKU-5521,Rucola,Verdure,3.72,Kg,3.5501,13.21,22,SI,29/01/2024
50114,4,31/10/2023,Pescheria Del Mare SNC,FORN-002,SKU-3863,Uova XL,Latticini,117.0,cad,0.2398,28.06,5,no,30/11/2023
50114,5,31/10/2023,Pescheria Del Mare SNC,FORN-002,SKU-3755,Sale 100/kg,Condimenti,16.9,Kg,0.4652,7.86,10,NO,30/12/2023
50114,6,31/10/2023,Pescheria Del Mare SNC,FORN-002,SKU-8100,Vongole fresche,Pesce,3.75,kg,10.021,37.58,10,SI,29/01/2024
50114,7,2023/10/31,Pescheria Del Mare SNC,FORN-002,SKU-3878,Panna fresca,Latticini,15.99,l,2.7828,44.5,22,SI,30/12/2023
50115,1,01/11/2023,Macelleria Bianchi SRL,FORN-001,SKU-7209,Parmigiano Reggiano 24m,Latticini,16.83,1000g,14.8039,249.15,10,SI,30/01/2024
50115,2,01/11/2023,Macelleria Bianchi SRL,FORN-001,SKU-3480,Costata di manzo,Carni,28.615,KG,30.7726,880.56,5,SI,01/12/2023
50115,3,01/11/2023,Macelleria Bianchi SRL,FORN-001,SKU-7810,Vino Tignanello,Vini,46.0,BT,85.3724,3927.13,10,SI,30/01/2024
50115,4,01/11/2023,Macelleria Bianchi SRL,FORN-001,SKU-5664,Petto di pollo,Carni,1.013,KG,7.6903,7.79,10,NO,06/10/2023
50115,5,01/11/2023,Macelleria Bianchi SRL,FORN-001,SKU-2677,Prosecco DOC,,14.0,BT,240.0,3360.0,4,si,30/01/2024
50115,6,01/11/2023,Macelleria Bianchi SRL,FORN-001,SKU-6072,Panna fresca,Latticini,14.73,ml,2.4,35.35,10,SI,01/12/2023
50115,7,01/11/2023,Macelleria Bianchi SRL,FORN-001,SKU-6426,farina 00,,25.81,Kg,0.9848,25.42,10,SI,31/12/2023
50116,1,02/11/2023,Cantina Vinicola Toscana,FORN-004,SKU-7848,Costata di manzo,Carni,29.874,g,28.0,836.47,,SI,01/01/2024
50116,2,02/11/2023,Cantina Vinicola Toscana,FORN-004,SKU-1159,Acqua 1000ml,Bevande,227.0,nr,17.5,3972.5,22,NO,01/01/2024
50116,3,02/11/2023,Cantina Vinicola Toscana,FORN-004,SKU-8488,Petto di pollo,,7.674,kilo,9.1131,69.93,10,SI,01/01/2024
50116,4,02/11/2023,Cantina Vinicola Toscana,FORN-004,SKU-5495,Vino  Tignanello,Vini,39.0,bottiglia,86.0076,3354.3,22,NO,01/01/2024
50116,5,02/11/2023,Cantina Vinicola Toscana,FORN-004,SKU-2741,Vino rosso Chianti,Vini,35.0,750ml,6.0578,212.02,,SI,31/01/2024
50117,1,04/11/2023,Macelleria Bianchi SRL,FORN-001,SKU-6418,Vino Chianti DOCG bt,Vini,13.0,1,7.7997,101.4,,SI,02/02/2024
50117,2,04/11/2023,Macelleria Bianchi SRL,FORN-001,SKU-1106,SALE,Condimenti,8.236,kg,0.419,3.45,10,SI,03/01/2024
50117,3,04/11/2023,Macelleria Bianchi SRL,FORN-001,SKU-6235,Pomodorini ciliegino,Verdure,22.927,kg,3.1046,71.18,10,0,04/12/2023
50117,4,04/11/2023,Macelleria Bianchi SRL,FORN-001,SKU-5424,Acqua 1000ml,Bevande,273.0,pezzi,0.3224,88.02,10,SI,03/01/2024
50117,5,04-11-2023,Macelleria Bianchi SRL,FORN-001,SKU-7929,Latte intero,Latticini,12.47,0.75,1.2061,15.04,10,SI,03/01/2024
50118,1,05/11/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-9988,Caffe miscela bar,Bevande,8.572,kilo,15.5112,132.96,22,NO,04/01/2024
50118,2,05/11/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-1712,Prosecco DOC,Vini,44.0,1,5.6292,247.68,10,SI,05/12/2023
50118,3,05/11/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-8564,Parmigiano Reggiano 24m,Latticini,9.677,kg,18.8622,182.53,5,SI,04/01/2024
50118,4,2023/11/05,Ortofrutta Rossi e Figli,FORN-003,SKU-9706,Porcini kg,Funghi,16.912,KG,41.3994,700.15,22,SI,03/02/2024
50118,5,05/11/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-6955,ACQUA NAT 1L,Bevande,139.0,pz,0.3386,47.07,22,NO,05/12/2023
50118,6,05/11/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-4531,Uova  fresche  cat.  A,Latticini,240.0,nr,0.2807,67.37,10,NO,04/01/2024
50119,1,07/11/2023,Beverages Distribution,FORN-007,SKU-6783,Parmigiano Reggiano 24m,Latticini,12.804,1000g,17.8835,228.98,22,SI,07/12/2023
50119,2,07/11/2023,Beverages Distribution,FORN-007,SKU-2098,Caffe miscela bar,,24.689,kilo,14.9346,368.72,22,SI,07/12/2023
50119,3,07/11/2023,Beverages Distribution,FORN-007,SKU-5990,Riso Carnaroli,Secchi,29.688,KG,3.3212,98.6,22,SI,05/02/2024
50119,4,07/11/2023,Beverages Distribution,FORN-007,SKU-7519,Prosecco DOC,Vini,37.0,bott,4.2659,157.84,22,SI,06/01/2024
50119,5,07/11/2023,Beverages Distribution,FORN-007,SKU-9875,Rucola,Verdure,6.585,g,4.0,26.34,,NO,06/01/2024
50119,6,07/11/2023,Beverages Distribution,FORN-007,SKU-5016,FILETTO DI MANZO,Carni,9.795,KG,32.8993,322.25,22,SI,06/01/2024
50119,7,07/11/2023,Beverages Distribution,FORN-007,SKU-7465,Uova fresche cat. A,Latticini,246.0,cad,0.2626,64.6,10,SI,06/01/2024
50119,8,07-11-2023,Beverages Distribution,FORN-007,SKU-6152,Vongole fresche,Pesce,14.237,Kg,10.0273,142.76,4,NO,06/01/2024
50120,1,11/11/2023,Cantina Vinicola Toscana,FORN-004,SKU-2380,Insalata mista ,,4.077,g,2.5,10.19,10,1,11/12/2023
50120,2,11/11/2023,Cantina Vinicola Toscana,FORN-004,SKU-6946,CHIANTI DOCG,Vini,48.0,750ml,7.558,362.78,22,SI,09/02/2024
50120,3,2023/11/11,Cantina Vinicola Toscana,FORN-004,SKU-5925,PARM.REGG.,Latticini,19.334,g,16.5,319.01,5,SI,10/01/2024
50121,1,13/11/2023,Pescheria Del Mare SNC,FORN-002,SKU-9912,Riso Carnaroli,Secchi,15.179,KG,3.3957,51.54,10,S,11/02/2024
50121,2,13/11/2023,Pescheria Del Mare SNC,FORN-002,SKU-1100,Latte intero,Latticini,8.85,l,1.0722,9.49,22,NO,13/12/2023
50121,3,13/11/2023,Pescheria Del Mare SNC,FORN-002,SKU-3183,Branzino fresco,Pesce,16.148,kg,16.0222,258.73,10,SI,11/02/2024
50121,4,13/11/2023,Pescheria Del Mare SNC,FORN-002,SKU-5605,Vongole fresche,Pesce,17.58,KG,9.9015,174.07,10,SI,12/01/2024
50122,1,14/11/2023,Cantina Vinicola Toscana,FORN-004,SKU-5655,Sale fino,,7.021,kg,0.4777,3.35,10,SI,14/12/2023
50122,2,14/11/2023,Cantina Vinicola Toscana,FORN-004,SKU-4612,Rucola,Verdure,11.605,g,4.0,46.42,22,SI,13/01/2024
50122,3,14/11/2023,Cantina Vinicola Toscana,FORN-004,SKU-4229,Salmone intero,Pesce,24.345,kilo,13.8514,337.21,22,NO,14/12/2023
50122,4,14/11/2023,Cantina Vinicola Toscana,FORN-004,SKU-5699,Pasta tagliatelle,Secchi,20.923,1000g,1.8718,39.16,4,NO,14/12/2023
50122,5,14/11/2023,Cantina Vinicola Toscana,FORN-004,SKU-5365,Latte fresco int,Latticini,8.17,1000ml,1.1558,9.44,10,SI,14/12/2023
50122,6,14/11/2023,Cantina Vinicola Toscana,FORN-004,SKU-9577,Burrata,Latticini,121.0,1,2.8471,344.5,4,SI,13/01/2024
50122,7,14/11/2023,Cantina Vinicola Toscana,FORN-004,SKU-6013,insalata mista,Verdure,19.064,1000g,2.3385,44.58,10,SI,12/02/2024
50122,8,14/11/2023,Cantina Vinicola Toscana,FORN-004,SKU-2286,Branzino  fresco,Pesce,8.933,g,18.0,160.79,10,SI,12/02/2024
50123,1,15/11/2023,Molino Pasta Artigianale,FORN-006,SKU-1973,Rucola,Verdure,11.033,g,4.0,44.13,10,0,13/02/2024
50123,2,15/11/2023,Molino Pasta Artigianale,FORN-006,SKU-4915,Vongole fresche,Pesce,7.524,kilo,8.4225,63.37,22,SI,
50123,3,15/11/2023,Molino Pasta Artigianale,FORN-006,SKU-4270,Branzino fresco,Pesce,1.395,Kg,17.2211,24.02,10,SI,14/01/2024
50123,4,15/11/2023,Molino Pasta Artigianale,FORN-006,SKU-5748,Latte fresco int,Latticini,9.71,LT,1.0081,9.79,10,si,13/02/2024
50124,1,19/11/2023,Distribuzione Generale,FORN-008,SKU-7172,Vino Tignanello,Vini,6.0,1,88.4217,530.53,4,NO,17/02/2024
50124,2,19/11/2023,Distribuzione Generale,FORN-008,SKU-9455,Farina 00,Secchi,25.746,1000g,0.8623,22.2,10,NO,17/02/2024
50124,3,19/11/2023,Distribuzione Generale,FORN-008,SKU-9119,Costata di manzo,Carni,23.657,Kg,29.7343,703.42,4,SI,19/12/2023
50124,4,19/11/2023,Distribuzione Generale,FORN-008,SKU-6741,Petto di pollo,Carni,27.778,kg,9.334,259.28,10,,17/02/2024
50125,1,23/11/2023,BIANCHI CARNI s.r.l.,FORN-001,SKU-8267,VINO TIGNANELLO,Vini,41.0,0.75,89.269,3660.03,22,SI,23/12/2023
50125,2,23/11/2023,BIANCHI CARNI s.r.l.,FORN-001,SKU-1576,Costata di manzo,Carni,21.424,g,28.0,599.87,22,NO,21/02/2024
50125,3,23-11-2023,BIANCHI CARNI s.r.l.,FORN-001,SKU-7979,Latte fresco int,Latticini,11.8,L,1.0409,12.28,22,SI,22/01/2024
50125,4,23/11/2023,BIANCHI CARNI s.r.l.,FORN-001,SKU-4140,Acqua minerale 1L,Bevande,296.0,cad,0.3089,91.43,22,SI,22/01/2024
50125,5,23/11/2023,BIANCHI CARNI s.r.l.,FORN-001,SKU-3440,Riso Carnaroli,Secchi,7.14,Kg,,,10,NO,21/02/2024
50125,6,23/11/2023,BIANCHI CARNI s.r.l.,FORN-001,SKU-9922,Insalata  mista,Verdure,9.602,g,2.5,24.01,10,SI,21/02/2024
50125,7,23/11/2023,BIANCHI CARNI s.r.l.,FORN-001,SKU-1857,OLIO EVO lt,Condimenti,4.75,lt,8.4671,40.22,10,SI,22/01/2024
50126,1,26/11/2023,Beverages Distribution,FORN-007,SKU-9509,Branzino fresco,Pesce,13.371,kg,16.671,222.91,22,si,26/12/2023
50126,2,26/11/2023,Beverages Distribution,FORN-007,SKU-6848,Prosecco DOC,Vini,47.0,bott,4.3538,204.63,4,NO,25/01/2024
50126,3,26/11/2023,Beverages Distribution,FORN-007,SKU-3786,Vongole  fresche,,15.978,Kg,,,4,NO,24/02/2024
50126,4,26/11/2023,Beverages Distribution,FORN-007,SKU-5736,Salmone intero,Pesce,26.884,Kg,12.9701,348.69,10,SI,24/02/2024
50126,5,26/11/2023,Beverages Distribution,FORN-007,SKU-8112,Panna fresca,Latticini,10.68,ml,2.4,25.63,4,si,26/12/2023
50126,6,26/11/2023,Beverages Distribution,FORN-007,SKU-5527,Rucola,Verdure,2.495,KG,3.6174,9.03,22,SI,25/01/2024
50127,1,28-11-2023,Cantina Toscana SpA,FORN-004,SKU-8060,Branzino fresco,Pesce,23.608,KG,16.5277,390.19,10,SI,26/02/2024
50127,2,28/11/2023,Cantina Toscana SpA,FORN-004,SKU-9097,Vino Chianti DOCG bt,Vini,10.0,1,5.5741,55.74,22,si,28/12/2023
50127,3,28/11/2023,Cantina Toscana SpA,FORN-004,SKU-8567,Insalata mista,Verdure,14.241,1000g,,,4,SI,26/02/2024
50127,4,28/11/2023,Cantina Toscana SpA,FORN-004,SKU-4606,Acqua minerale 1L,Bevande,144.0,nr,0.327,47.09,4,,28/12/2023
50127,5,28/11/2023,Cantina Toscana SpA,FORN-004,SKU-9397,Parmigiano Reggiano 24m,Latticini,6.657,Kg,18.9295,126.01,4,SI,26/02/2024
50127,6,28-11-2023,Cantina Toscana SpA,FORN-004,SKU-1770,Vongole fresche,Pesce,26.257,KG,10.7867,283.23,10,,28/12/2023
50127,7,28/11/2023,Cantina Toscana SpA,FORN-004,SKU-5869,Porcini freschi,Funghi,11.821,kilo,53.9648,637.92,10,SI,28/12/2023
50127,8,28/11/2023,Cantina Toscana SpA,FORN-004,SKU-2352,Farina 00,Secchi,3.557,Kg,,,10,NO,06/11/2023
50128,1,01/12/2023,Cantina Vinicola Toscana,FORN-004,SKU-1681,Olio EVO,,8.0,0.75,8.314,66.51,22,SI,30/01/2024
50128,2,01/12/2023,Cantina Vinicola Toscana,FORN-004,SKU-4412,Panna fresca,Latticini,12.97,ml,2.4,31.13,10,SI,30/01/2024
50128,3,01/12/2023,Cantina Vinicola Toscana,FORN-004,SKU-6662,Insalata mista,Verdure,15.398,kg,2.7848,42.88,10,SI,30/01/2024
50128,4,01/12/2023,Cantina Vinicola Toscana,FORN-004,SKU-6648,Pasta tagliatelle,Secchi,24.636,Kg,2.1715,53.5,22,SI,31/12/2023
50129,1,2023/12/05,Ortofrutta Rossi e Figli,FORN-003,SKU-8870,Panna fresca,Latticini,15.78,0.75,2.2954,36.22,10,NO,04/01/2024
50129,2,05/12/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-4502,Uova fresche cat. A,Latticini,134.0,cad,0.3009,40.32,22,SI,03/02/2024
50129,3,2023/12/05,Ortofrutta Rossi e Figli,FORN-003,SKU-7468,Vino Chianti DOCG bt,Vini,48.0,bott,6.1139,293.47,22,SI,04/03/2024
50129,4,2023/12/05,Ortofrutta Rossi e Figli,FORN-003,SKU-9871,Costata di manzo,Carni,26.099,Kg,25.1028,655.16,4,SI,04/03/2024
50129,5,05/12/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-5205,OLIO EVO,Condimenti,19.9,0.75,8.6905,172.94,10,,03/02/2024
50129,6,05/12/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-6352,Pomodorini ciliegino,Verdure,10.601,KG,3.3037,35.02,10,SI,04/03/2024
50130,1,09/12/2023,Beverages Distribution,FORN-007,SKU-4250,Farina 00,Secchi,14.065,KG,0.7883,11.09,10,SI,08/03/2024
50130,2,09/12/2023,Beverages Distribution,FORN-007,SKU-6602,Vongole fresche,Pesce,2.384,KG,8.8987,21.21,4,NO,08/01/2024
50130,3,09/12/2023,Beverages Distribution,FORN-007,SKU-8768,  Burrata,,258.0,pezzi,3.0041,775.06,22,SI,07/02/2024
50130,4,09/12/2023,Beverages Distribution,FORN-007,SKU-3605,Pasta tagliatelle,Secchi,13.701,g,2.1,28.77,4,SI,08/03/2024
50130,5,09/12/2023,Beverages Distribution,FORN-007,SKU-5221,Olio EVO,Condimenti,18.19,LT,9.5023,172.85,4,si,07/02/2024
50130,6,09/12/2023,Beverages Distribution,FORN-007,SKU-7294,VINO TIGNANELLO,Vini,15.0,bottiglia,,,4,SI,07/02/2024
50130,7,09/12/2023,Beverages Distribution,FORN-007,SKU-8251,Rucola,Verdure,10.89,KG,4.6362,50.49,22,SI,08/03/2024
50130,8,09/12/2023,Beverages Distribution,FORN-007,SKU-7764,Porcini freschi,Funghi,22.854,kilo,43.6249,997.0,22,,08/01/2024
50131,1,13/12/2023,Cantina Toscana SpA,FORN-004,SKU-4320,Burrata,Latticini,283.0,nr,,,22,NO,12/03/2024
50131,2,13/12/2023,Cantina Toscana SpA,FORN-004,SKU-9653,Prosecco DOC,Vini,13.0,bottiglia,4.2623,55.41,22,NO,11/02/2024
50131,3,13/12/2023,Cantina Toscana SpA,FORN-004,SKU-4052,Branzino fresco,,1.537,g,18.0,27.67,22,S,11/02/2024
50131,4,13/12/2023,Cantina Toscana SpA,FORN-004,SKU-1093,Salmone intero,Pesce,13.108,g,,,22,0,12/03/2024
50131,5,13/12/2023,Cantina Toscana SpA,FORN-004,SKU-2668,sale grosso,Condimenti,2.992,kg,0.4416,1.32,22,SI,12/01/2024
50132,1,16/12/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-9152,Latte fresco int,Latticini,17.5,1000ml,1.0046,17.58,10,NO,15/01/2024
50132,2,2023/12/16,Ortofrutta Rossi e Figli,FORN-003,SKU-8943,Petto di pollo ,Carni,5.328,g,425.0,2264.4,10,NO,14/02/2024
50132,3,16/12/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-1305,Branzino fresco,Pesce,26.458,Kg,17.8222,471.54,10,no,14/02/2024
50132,4,16/12/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-5375,Insalata mista,Verdure,20.466,1000g,2.5174,51.52,22,1,
50132,5,16/12/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-3094,Panna fresc,Latticini,2.0,0.75,,,22,SI,15/03/2024
50132,6,16/12/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-5528,Rucola,Verdure,1.381,kilo,4.2413,5.86,22,SI,15/03/2024
50132,7,16/12/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-3085,Vino Tignanello,Vini,37.0,0.75,63.9678,2366.81,5,no,14/02/2024
50133,1,19/12/2023,Cantina Toscana SpA,FORN-004,SKU-4076,SALE,Condimenti,14.319,g,0.4,5.73,10,1,18/03/2024
50133,2,19/12/2023,Cantina Toscana SpA,FORN-004,SKU-1560,Vongole fresche,Pesce,12.43,Kg,9.1597,113.86,4,SI,17/02/2024
50133,3,19/12/2023,Cantina Toscana SpA,FORN-004,SKU-9191,Pomodorini ciliegino,Verdure,29.244,kg,3.5605,104.12,22,SI,18/01/2024
50133,4,19/12/2023,Cantina Toscana SpA,FORN-004,SKU-4496,Riso Carnaroli,Secchi,10.867,g,3.2,34.77,22,S,17/02/2024
50133,5,19/12/2023,Cantina Toscana SpA,FORN-004,SKU-7811,Petto di pollo,Carni,16.984,g,8.5,144.36,22,SI,18/03/2024
50133,6,19/12/2023,Cantina Toscana SpA,FORN-004,SKU-8111,OLIO EVO lt,,15.38,lt,8.9479,137.62,22,si,18/01/2024
50133,7,19/12/2023,Cantina Toscana SpA,FORN-004,SKU-6870,latte intero lt,Latticini,4.17,l,1.0063,4.2,22,0,18/01/2024
50133,8,19/12/2023,Cantina Toscana SpA,FORN-004,SKU-5437,  Prosecco DOC,Vini,41.0,bottiglia,5.4358,222.87,10,SI,18/03/2024
50134,1,23/12/2023,Beverages Distribution,FORN-007,SKU-2707,Pasta tagliatelle,Secchi,24.473,kilo,2.0298,49.68,22,SI,21/02/2024
50134,2,23-12-2023,Beverages Distribution,FORN-007,SKU-2915,acqua minerale,Bevande,124.0,cad,,,10,SI,22/01/2024
50134,3,23/12/2023,Beverages Distribution,FORN-007,SKU-9381,Rucola,,27.662,kg,3.4349,95.02,22,SI,21/02/2024
50135,1,25/12/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-4401,Pasta tagliatelle,,29.346,kilo,1.8815,55.21,10,SI,24/03/2024
50135,2,25/12/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-7854,Rucola,Verdure,8.17,KG,4.5564,37.23,10,SI,24/01/2024
50135,3,25/12/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-6869,Caffe miscela bar,,1.127,KG,13.5912,15.32,22,NO,02/12/2023
50135,4,25/12/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-1762,Pomodorini ciliegino,Verdure,11.419,Kg,2.8354,32.38,10,0,24/03/2024
50136,1,28/12/2023,Latteria Alpina Coop,FORN-005,SKU-2727,acqua minerale 1l,Bevande,49.0,cad,0.0035,0.17,10,no,27/01/2024
50136,2,28/12/2023,Latteria Alpina Coop,FORN-005,SKU-1110,Panna fresca,Latticini,14.57,1000ml,2.362,34.41,4,NO,26/02/2024
50136,3,28/12/2023,Latteria Alpina Coop,FORN-005,SKU-1528,Burrata,Latticini,292.0,1,2.6447,772.25,4,SI,27/01/2024
